"","assembly_id","rDNA_copynumber","taxid","superkingdom","supergroup","kingdom","phylum","class","order","family","genus","species"
"4529","GCA_013305495",8,5530,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium anisopliae"
"4530","GCA_013305525",1,41735,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus quadrilineatus"
"4531","GCA_013306895",1,41734,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus latus"
"4532","GCA_013339685",1,266040,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Hyalomma","Hyalomma asiaticum"
"4533","GCA_013339695",1,34632,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus","Rhipicephalus sanguineus"
"4534","GCA_013339725",3,6941,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Rhipicephalus","Rhipicephalus microplus"
"4535","GCA_013339745",26,543639,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Dermacentor","Dermacentor silvarum"
"4536","GCA_013339765",9,44386,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Haemaphysalis","Haemaphysalis longicornis"
"4537","GCA_013340165",9,28584,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","Drosophila suzukii"
"4538","GCA_013340265",4,36987,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Blattodea","Rhinotermitidae","Coptotermes","Coptotermes formosanus"
"4539","GCA_013340325",1,5068,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tubingensis"
"4540","GCA_013347345",37,120042,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"4541","GCA_013347355",1,5507,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"4542","GCA_013347535",1,120042,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"4543","GCA_013347855",1,7936,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla"
"4544","GCA_013348765",23,176864,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Carpinus","Carpinus viminea"
"4545","GCA_013350305",27,8128,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Cichliformes","Cichlidae","Oreochromis","Oreochromis niloticus"
"4546","GCA_013350325",4,161112,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Wolffia","Wolffia australiana"
"4547","GCA_013350335",10,2855397,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Laurales","Calycanthaceae","Chimonanthus","Chimonanthus salicifolius"
"4548","GCA_013350365",1,161112,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Wolffia","Wolffia australiana"
"4549","GCA_013350415",1,29656,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Spirodela","Spirodela polyrhiza"
"4550","GCA_013357705",15,460826,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","Chelonus","Chelonus insularis"
"4551","GCA_013358625",102,60698,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Proteales","Proteaceae","Macadamia","Macadamia integrifolia"
"4552","GCA_013358835",23,34615,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae","Ixodes","Ixodes persulcatus"
"4553","GCA_013358895",29,47969,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Cichliformes","Cichlidae","Oreochromis","Oreochromis aureus"
"4554","GCA_013363075",1,5507,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium oxysporum"
"4555","GCA_013363175",1,232082,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium virguliforme"
"4556","GCA_013363185",1,1477011,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium secorum"
"4557","GCA_013363205",1,1325736,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium tuaranense"
"4558","GCA_013363215",1,5515,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium acuminatum"
"4559","GCA_013364625",1,4460,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Colocasia","Colocasia esculenta"
"4560","GCA_013364905",5,1738887,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","Diaporthe capsici"
"4561","GCA_013364935",1,48485,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium anthophilum"
"4562","GCA_013365115",1,202914,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma erinaceum"
"4563","GCA_013365315",1,42156,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Rhabditida","Onchocercidae","Litomosoides","Litomosoides sigmodontis"
"4564","GCA_013365335",1,1240987,"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Rhabditida","Onchocercidae","Madathamugadia","Madathamugadia hiepei"
"4565","GCA_013368085",5,2069292,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Lampyridae","Abscondita","Abscondita terminalis"
"4566","GCA_013368295",5,2480587,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Psilocybe","Psilocybe cf. subviscida"
"4567","GCA_013368315",2,182062,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Tetrapyrgos","Tetrapyrgos nigripes"
"4568","GCA_013368325",15,980116,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Tulosesus","Tulosesus angulatus"
"4569","GCA_013368375",4,117010,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Tricholomella","Tricholomella constricta"
"4570","GCA_013368445",2,201217,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus leucothites"
"4571","GCA_013368495",2,100268,"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Troglotrematidae","Paragonimus","Paragonimus heterotremus"
"4572","GCA_013368535",1,1198502,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida","Candida theae"
"4573","GCA_013368555",1,2823264,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Collybiopsis","Collybiopsis confluens"
"4574","GCA_013368575",1,118141,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Elopiformes","Megalopidae","Megalops","Megalops cyprinoides"
"4575","GCA_013368665",1,947038,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"4576","GCA_013368685",1,471510,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Saccharomyces cerevisiae"
"4577","GCA_013368755",1,121627,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces rugulosus"
"4578","GCA_013372445",1,57062,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Curculionidae","Hypothenemus","Hypothenemus hampei"
"4579","GCA_013373865",6,307658,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Monomorium","Monomorium pharaonis"
"4580","GCA_013375545",40,8167,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Perciformes","Percidae","Perca","Perca flavescens"
"4581","GCA_013375575",60,54317,"Eukaryota","Opisthokonta","Metazoa","Chordata","Actinopteri","Perciformes","Percidae","Percina","Percina caprodes"
"4582","GCA_013375625",1,220873,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Arcoida","Arcidae","Tegillarca","Tegillarca granosa"
"4583","GCA_013387185",1,217165,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexanauplia","Siphonostomatoida","Caligidae","Caligus","Caligus rogercresseyi"
"4584","GCA_013387245",1,5270,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Ustilago maydis"
"4585","GCA_013387255",1,5270,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Ustilago maydis"
"4586","GCA_013387265",11,559131,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Insecta","Coleoptera","Coccinellidae","Cryptolaemus","Cryptolaemus montrouzieri"
"4587","GCA_013387415",1,160031,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Panellus","Panellus pusillus"
"4588","GCA_013389655",2,3055,"Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas reinhardtii"
"4589","GCA_013389735",5,3884,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Phaseolus","Phaseolus lunatus"
"4590","GCA_013389785",1,1325552,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Diplopoda","Polydesmida","Paradoxosomatidae","Helicorthomorpha","Helicorthomorpha holstii"
"4591","GCA_013389805",3,1366115,"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Diplopoda","Spirobolida","Trigoniulidae","Trigoniulus","Trigoniulus corallinus"
"4592","GCA_013389825",1,48396,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Tinamiformes","Tinamidae","Crypturellus","Crypturellus undulatus"
"4593","GCA_013390185",2,1215731,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum aenigma"
"4594","GCA_013390195",3,690259,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum siamense"
"4595","GCA_013390205",1,690256,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum fructicola"
"4596","GCA_013390285",1,671987,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Exserohilum","Exserohilum turcicum"
"4597","GCA_013391885",99,23110,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Hydrangeaceae","Hydrangea","Hydrangea macrophylla"
"4598","GCA_013391905",83,23110,"Eukaryota","Archaeplastida","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Hydrangeaceae","Hydrangea","Hydrangea macrophylla"
"4599","GCA_013396005",1,42672,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium napiforme"
"4600","GCA_013396015",1,751941,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium mexicanum"
"4601","GCA_013396025",1,47803,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium phyllophilum"
"4602","GCA_013396035",1,56676,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium pseudocircinatum"
"4603","GCA_013396165",1,78864,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium globosum"
"4604","GCA_013396175",1,48507,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium denticulatum"
"4605","GCA_013396185",1,48490,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium circinatum"
"4606","GCA_013396295",1,42747,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium heterosporum"
"4607","GCA_013396355",4,47692,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura novaehollandiae"
"4608","GCA_013396455",1,172689,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Gruiformes","Otididae","Lophotis","Lophotis ruficrista"
"4609","GCA_013396575",2,58203,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Thraupidae","Rhodinocichla","Rhodinocichla rosea"
"4610","GCA_013396615",1,79653,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Procellariiformes","Hydrobatidae","Oceanites","Oceanites oceanicus"
"4611","GCA_013396655",1,190295,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Dendrocolaptidae","Campylorhamphus","Campylorhamphus procurvoides"
"4612","GCA_013396875",1,34956,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo altiloquus"
"4613","GCA_013397095",1,2585820,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Zosteropidae","Sterrhoptilus","Sterrhoptilus dennistouni"
"4614","GCA_013397115",1,2585810,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Campephagidae","Edolisoma","Edolisoma coerulescens"
"4615","GCA_013397195",1,208073,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Sylviidae","Hylia","Hylia prasina"
"4616","GCA_013397465",1,463165,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Furnariidae","Furnarius","Furnarius figulus"
"4617","GCA_013397495",1,254557,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Tyrannidae","Mionectes","Mionectes macconnelli"
"4618","GCA_013397565",1,28724,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","Ptilonorhynchus violaceus"
"4619","GCA_013397655",1,287016,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus maculipennis"
"4620","GCA_013397715",1,198940,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Fringillidae","Calcarius","Calcarius ornatus"
"4621","GCA_013397825",1,360224,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Tyrannidae","Onychorhynchus","Onychorhynchus coronatus"
"4622","GCA_013397975",1,1160894,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Dicruridae","Machaerirhynchus","Machaerirhynchus nigripectus"
"4623","GCA_013398175",1,47695,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Climacteridae","Climacteris","Climacteris rufus"
"4624","GCA_013398205",1,44397,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia"
"4625","GCA_013398505",1,468512,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Thamnophilidae","Rhegmatorhina","Rhegmatorhina hoffmannsi"
"4626","GCA_013398535",2,39638,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus"
"4627","GCA_013398615",1,182895,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Pycnonotidae","Brachypodius","Brachypodius atriceps"
"4628","GCA_013398635",1,797021,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Muscicapidae","Copsychus","Copsychus sechellarum"
"4629","GCA_013398715",3,381881,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Thraupidae","Nesospiza","Nesospiza acunhae"
"4630","GCA_013398735",1,2585813,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Tinamiformes","Tinamidae","Nothocercus","Nothocercus julius"
"4631","GCA_013398775",1,8805,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Tinamiformes","Tinamidae","Eudromia","Eudromia elegans"
"4632","GCA_013398875",1,670356,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Passeridae","Prunella","Prunella himalayana"
"4633","GCA_013398955",2,1347786,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Callaeidae","Callaeas","Callaeas wilsoni"
"4634","GCA_013399035",1,64278,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Icteridae","Quiscalus","Quiscalus mexicanus"
"4635","GCA_013399255",1,52777,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia","Ciconia maguari"
"4636","GCA_013399565",1,9252,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps"
"4637","GCA_013399635",1,118183,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles acutipennis"
"4638","GCA_013399655",1,298831,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga kirtlandii"
"4639","GCA_013399695",1,1118560,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Formicariidae","Formicarius","Formicarius rufipectus"
"4640","GCA_013399795",1,2485327,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Zosterops hypoxanthus"
"4641","GCA_013400155",1,187437,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Locustellidae","Locustella","Locustella ochotensis"
"4642","GCA_013400175",2,161653,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Bombycillidae","Phainopepla","Phainopepla nitens"
"4643","GCA_013400235",1,181099,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Corvidae","Oriolus","Oriolus oriolus"
"4644","GCA_013400445",1,36275,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Leiothrichidae","Leiothrix","Leiothrix lutea"
"4645","GCA_013400475",1,240729,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Piciformes","Lybiidae","Tricholaema","Tricholaema leucomelas"
"4646","GCA_013400915",1,254575,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","Pardalotus punctatus"
"4647","GCA_013401095",1,142471,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Fringillidae","Passerina","Passerina amoena"
"4648","GCA_013401135",1,68486,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Sylviidae","Cettia","Cettia cetti"
"4649","GCA_013401155",3,84834,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus ater"
"4650","GCA_013401175",1,269412,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Passeriformes","Dendrocolaptidae","Xiphorhynchus","Xiphorhynchus elegans"
"4651","GCA_013401255",1,458196,"Eukaryota","Opisthokonta","Metazoa","Chordata","Aves","Coliiformes","Coliidae","Urocolius","Urocolius indicus"
